recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,raw_recording_id
ba0ca29e5_5639,3,1,15.28,1031.25,16.0213,2812.5,ba0ca29e5
ba0ca29e5_5640,1,1,50.1653,3843.75,51.0613,5625.0,ba0ca29e5
ba0e09f89_5641,5,1,54.08,4781.25,56.432,10406.25,ba0e09f89
ba0e09f89_5642,14,1,10.672,2531.25,11.2587,5531.25,ba0e09f89
ba0ff1b81_5643,17,4,5.2693,1312.5,7.8027,7406.25,ba0ff1b81
ba0ff1b81_5644,23,4,27.3821,6459.9609,35.3059,11627.9297,ba0ff1b81
ba1555144_5645,10,1,49.325,947.4609,51.7689,10852.7344,ba1555144
ba20ecd82_5646,7,1,26.272,4687.5,29.4133,11437.5,ba20ecd82
ba20ecd82_5647,11,1,9.3576,1808.7891,10.4954,5684.7656,ba20ecd82
ba20ecd82_5648,20,1,25.9893,2343.75,29.4293,5718.75,ba20ecd82
ba20ecd82_5649,0,1,24.8053,5906.25,26.096,7500.0,ba20ecd82
ba20ecd82_5650,16,4,27.1627,3093.75,28.9973,4593.75,ba20ecd82
ba3f81b56_5651,16,4,25.1733,3093.75,27.008000000000006,4593.75,ba3f81b56
ba3f81b56_5652,7,1,10.336,4687.5,13.4773,11437.5,ba3f81b56
ba3f81b56_5653,8,1,20.3093,3750.0,24.432,5531.25,ba3f81b56
ba3f81b56_5654,12,1,45.1787,562.5,48.3147,3281.25,ba3f81b56
ba3f81b56_5655,5,1,40.8747,4781.25,43.2267,10406.25,ba3f81b56
ba41088eb_5656,4,1,0.1707,2343.75,2.0267,4218.75,ba41088eb
ba5441eef_5657,5,1,11.2533,5062.5,14.3627,11250.0,ba5441eef
ba787d546_5658,11,1,45.5982,1808.7891,46.736,5684.7656,ba787d546
ba787d546_5659,2,1,20.9067,468.75,22.6827,3000.0,ba787d546
ba787d546_5660,10,1,18.0593,947.4609,20.5032,10852.7344,ba787d546
ba787d546_5661,15,1,54.0053,93.75,57.3493,1125.0,ba787d546
ba787d546_5662,19,1,9.0507,281.25,10.6027,2812.5,ba787d546
ba787d546_5663,21,1,32.5333,3281.25,33.6267,4125.0,ba787d546
ba80eac24_5664,22,1,43.664,10687.5,45.2693,13687.5,ba80eac24
bab4a8ff6_5665,23,1,52.541,7235.1562,58.6246,11283.3984,bab4a8ff6
bad1e2528_5666,16,4,16.6667,3093.75,18.5013,4593.75,bad1e2528
bad6fdc31_5667,3,1,24.7147,1031.25,25.456,2812.5,bad6fdc31
bae00ba98_5668,2,1,13.9093,468.75,15.6853,3000.0,bae00ba98
bae729612_5669,23,1,53.8471,7235.1562,59.9307,11283.3984,bae729612
bb04141d6_5670,12,1,52.2933,562.5,55.4293,3281.25,bb04141d6
bb04141d6_5671,2,1,55.0187,468.75,56.7947,3000.0,bb04141d6
bb0dad7ad_5672,6,1,29.3973,562.5,31.5413,4406.25,bb0dad7ad
bb257e4af_5673,23,1,12.4111,7235.1562,18.4947,11283.3984,bb257e4af
bb3a45210_5674,6,1,27.1413,562.5,29.2853,4406.25,bb3a45210
bb546aa2f_5675,15,1,30.7733,93.75,34.1173,1125.0,bb546aa2f
bb546aa2f_5676,0,1,18.0747,5906.25,19.3653,7500.0,bb546aa2f
bb5c92a56_5677,9,1,17.5413,1125.0,20.3467,5250.0,bb5c92a56
bb5c92a56_5678,19,1,1.9947,281.25,3.5467,2812.5,bb5c92a56
bb5c92a56_5679,4,1,27.3973,2343.75,29.2533,4218.75,bb5c92a56
bb5c92a56_5680,4,1,30.0,2343.75,31.856,4218.75,bb5c92a56
bb71b28e8_5681,11,1,40.1241,1808.7891,41.2619,5684.7656,bb71b28e8
bb71b28e8_5682,18,1,8.976,3187.5,9.6693,5062.5,bb71b28e8
bb71b28e8_5683,4,1,40.2987,2343.75,42.1547,4218.75,bb71b28e8
bb71b28e8_5684,14,1,10.688,2531.25,11.2747,5531.25,bb71b28e8
bb71b28e8_5685,6,1,4.7093,562.5,6.8533,4406.25,bb71b28e8
bb71b28e8_5686,12,1,37.776,562.5,40.912,3281.25,bb71b28e8
bb76ca250_5687,17,4,5.1253,1312.5,7.6587,7406.25,bb76ca250
bb76ca250_5688,9,1,21.008000000000006,1125.0,23.8133,5250.0,bb76ca250
bb76ca250_5689,15,1,26.3573,93.75,29.7013,1125.0,bb76ca250
bb76ca250_5690,20,1,51.7973,2343.75,55.2373,5718.75,bb76ca250
bb76d35a5_5691,23,1,23.8411,7235.1562,29.9247,11283.3984,bb76d35a5
bb82a4058_5692,16,4,35.6533,3093.75,37.488,4593.75,bb82a4058
bb82a4058_5693,17,4,17.904,1312.5,20.4373,7406.25,bb82a4058
bbcb45cc0_5694,10,1,42.7247,947.4609,45.1686,10852.7344,bbcb45cc0
bc098988e_5695,9,1,16.24,1125.0,19.0453,5250.0,bc098988e
bc098988e_5696,15,1,36.5013,93.75,39.8453,1125.0,bc098988e
bc0b86e9a_5697,23,4,27.3821,6459.9609,35.3059,11627.9297,bc0b86e9a
bc0b86e9a_5698,17,1,41.168,1312.5,47.6213,3937.5,bc0b86e9a
bc12e59b4_5699,7,1,7.2587,4687.5,10.4,11437.5,bc12e59b4
bc12e59b4_5700,18,1,54.6827,3187.5,55.37600000000001,5062.5,bc12e59b4
bc2794acb_5701,22,1,9.8453,10687.5,11.4507,13687.5,bc2794acb
bc3f9bc70_5702,21,1,57.9413,3281.25,59.0347,4125.0,bc3f9bc70
bc3f9bc70_5703,17,4,44.9653,1312.5,47.4987,7406.25,bc3f9bc70
bc6136978_5704,1,1,16.4533,3843.75,17.3493,5625.0,bc6136978
bc6136978_5705,8,1,14.784,3750.0,18.9067,5531.25,bc6136978
bc6136978_5706,8,1,10.2613,3750.0,14.384,5531.25,bc6136978
bc9dd660e_5707,6,1,6.2027,562.5,8.224,3187.5,bc9dd660e
bcd686baf_5708,12,1,23.7813,562.5,26.9173,3281.25,bcd686baf
bcd686baf_5709,2,1,17.344,468.75,19.12,3000.0,bcd686baf
bcd686baf_5710,8,1,21.3973,3750.0,25.52,5531.25,bcd686baf
bd0373f72_5711,11,1,20.6483,1808.7891,21.7861,5684.7656,bd0373f72
bd2ffd93e_5712,10,1,30.2208,947.4609,32.6647,10852.7344,bd2ffd93e
bd44d380a_5713,0,1,25.4187,5906.25,26.7093,7500.0,bd44d380a
bd62d4fa2_5714,13,1,14.9227,93.75,18.7947,1406.25,bd62d4fa2
bda5fbf5a_5715,6,1,50.624,562.5,52.768,4406.25,bda5fbf5a
bda5fbf5a_5716,18,1,45.9093,3187.5,46.6027,5062.5,bda5fbf5a
bda5fbf5a_5717,17,1,39.424,1312.5,45.8773,3937.5,bda5fbf5a
bda762977_5718,14,1,13.6053,2531.25,14.192,5531.25,bda762977
bda762977_5719,19,1,10.9707,281.25,12.5227,2812.5,bda762977
bda762977_5720,13,1,44.768,93.75,48.64,1406.25,bda762977
bda762977_5721,17,4,44.944,1312.5,47.4773,7406.25,bda762977
bda762977_5722,20,1,30.2613,2343.75,33.7013,5718.75,bda762977
bdd4aa62c_5723,9,1,54.304,1125.0,57.1093,5250.0,bdd4aa62c
bdd4aa62c_5724,3,1,27.9733,1031.25,28.7147,2812.5,bdd4aa62c
bdd4aa62c_5725,18,1,53.7227,3187.5,54.416,5062.5,bdd4aa62c
bde7dd2a6_5726,7,1,10.6347,4687.5,13.776,11437.5,bde7dd2a6
bdec2b074_5727,10,1,55.0719,947.4609,57.5158,10852.7344,bdec2b074
be2a26a83_5728,13,1,37.9733,93.75,38.5973,843.75,be2a26a83
be3474b24_5729,6,1,11.7707,562.5,13.9147,4406.25,be3474b24
be39a8871_5730,17,4,28.1707,1312.5,30.704,7406.25,be39a8871
be39a8871_5731,5,1,22.6027,4781.25,24.9547,10406.25,be39a8871
be39a8871_5732,19,1,47.7973,281.25,49.3493,2812.5,be39a8871
be42f69fc_5733,1,1,17.6907,3843.75,18.5867,5625.0,be42f69fc
be42f69fc_5734,6,1,1.4027,562.5,3.5467,4406.25,be42f69fc
be42f69fc_5735,6,1,3.9413,562.5,5.9627,3187.5,be42f69fc
be42f69fc_5736,4,1,3.5467,2343.75,5.4027,4218.75,be42f69fc
be6a8ad0d_5737,17,4,39.8987,1312.5,42.432,7406.25,be6a8ad0d
be6a8ad0d_5738,9,1,1.232,1125.0,4.0373,5250.0,be6a8ad0d
be8b5dacf_5739,11,1,50.9214,1808.7891,52.0591,5684.7656,be8b5dacf
be8b5dacf_5740,18,1,21.7333,3187.5,22.4267,5062.5,be8b5dacf
be93419c6_5741,2,1,32.5493,468.75,34.3253,3000.0,be93419c6
be93419c6_5742,15,1,54.3093,93.75,57.6533,1125.0,be93419c6
be93419c6_5743,21,1,16.976,3281.25,18.0693,4125.0,be93419c6
be93419c6_5744,17,1,3.6533,1312.5,10.1067,3937.5,be93419c6
be93419c6_5745,15,1,52.6133,93.75,55.9573,1125.0,be93419c6
be96c9133_5746,0,1,42.3573,5906.25,43.648,7500.0,be96c9133
bec6d5f64_5747,23,4,12.0163,6459.9609,19.9401,11627.9297,bec6d5f64
becb5a74d_5748,3,1,25.9947,1031.25,26.736,2812.5,becb5a74d
becc02ce8_5749,4,1,50.3147,2343.75,52.1707,4218.75,becc02ce8
becc02ce8_5750,20,1,7.0827,2343.75,10.5227,5718.75,becc02ce8
becef9f8f_5751,13,1,23.5627,93.75,24.1867,843.75,becef9f8f
bedcc4c9b_5752,17,4,46.3147,1312.5,48.848,7406.25,bedcc4c9b
bedcc4c9b_5753,18,1,48.0,3187.5,48.6933,5062.5,bedcc4c9b
bedcc4c9b_5754,19,1,17.5253,281.25,19.0773,2812.5,bedcc4c9b
bedcc4c9b_5755,3,1,41.4293,1031.25,42.1707,2812.5,bedcc4c9b
bef0a8e4c_5756,23,1,21.1127,7235.1562,27.1964,11283.3984,bef0a8e4c
bf0eeacb5_5757,8,1,7.2747,3750.0,11.3973,5531.25,bf0eeacb5
bf0eeacb5_5758,15,1,40.8213,93.75,44.1653,1125.0,bf0eeacb5
bf26252f1_5759,23,4,45.9581,6459.9609,53.8819,11627.9297,bf26252f1
bf26252f1_5760,16,4,43.2747,3093.75,45.1093,4593.75,bf26252f1
bf26252f1_5761,0,1,8.0107,5906.25,9.3013,7500.0,bf26252f1
bf26252f1_5762,4,1,3.424,2343.75,5.28,4218.75,bf26252f1
bf2c17c1e_5763,12,1,41.76,562.5,44.896,3281.25,bf2c17c1e
bf2c17c1e_5764,23,4,45.8942,6459.9609,53.81800000000001,11627.9297,bf2c17c1e
bf2c17c1e_5765,21,1,28.2347,3281.25,29.328000000000007,4125.0,bf2c17c1e
bf5d80f0e_5766,6,1,27.296,562.5,29.44,4406.25,bf5d80f0e
bf68ca2b0_5767,8,1,51.824,3750.0,55.9467,5531.25,bf68ca2b0
bf68ca2b0_5768,17,1,47.6907,1312.5,54.144,3937.5,bf68ca2b0
bf6aa9579_5769,18,1,22.8587,3187.5,23.552,5062.5,bf6aa9579
bf6aa9579_5770,14,1,35.072,2531.25,35.6587,5531.25,bf6aa9579
bf6dcd37f_5771,14,1,20.48,2531.25,21.0667,5531.25,bf6dcd37f
bf6dcd37f_5772,6,1,39.3867,562.5,41.5307,4406.25,bf6dcd37f
bf6dcd37f_5773,14,1,58.6347,2531.25,59.2213,5531.25,bf6dcd37f
bf6dcd37f_5774,20,1,3.6107,2343.75,7.0507,5718.75,bf6dcd37f
bf964d1fa_5775,8,1,14.576,3750.0,18.6987,5531.25,bf964d1fa
bf964d1fa_5776,18,1,3.0347,3187.5,3.728,5062.5,bf964d1fa
bf9f90405_5777,3,1,15.3333,1031.25,16.0747,2812.5,bf9f90405
bfb5fd706_5778,3,1,15.568,1031.25,16.3093,2812.5,bfb5fd706
bfb5fd706_5779,17,1,14.2453,1312.5,20.6987,3937.5,bfb5fd706
bfb5fd706_5780,1,1,14.384,3843.75,15.28,5625.0,bfb5fd706
bfc900065_5781,13,1,37.488,93.75,41.36,1406.25,bfc900065
bfd6218e4_5782,22,1,25.728,10687.5,27.3333,13687.5,bfd6218e4
bfe3e761b_5783,4,1,17.2213,2343.75,19.0773,4218.75,bfe3e761b
bfe3e761b_5784,0,1,22.656,5906.25,23.9467,7500.0,bfe3e761b
bfe3e761b_5785,17,4,28.5547,1312.5,31.088,7406.25,bfe3e761b
bfe3e761b_5786,3,1,51.5787,1031.25,52.32,2812.5,bfe3e761b
bfeb3a01a_5787,1,1,12.4,3843.75,13.296,5625.0,bfeb3a01a
bfeb3a01a_5788,5,1,48.1547,5062.5,51.264,11250.0,bfeb3a01a
bfeb3a01a_5789,9,1,3.7707,1125.0,6.5760000000000005,5250.0,bfeb3a01a
c02d5c50b_5790,15,1,36.7253,93.75,40.0693,1125.0,c02d5c50b
c02d5c50b_5791,4,1,32.8853,2343.75,34.7413,4218.75,c02d5c50b
c02d5c50b_5792,11,1,29.6925,1808.7891,30.8303,5684.7656,c02d5c50b
c0357acab_5793,14,1,57.1467,2531.25,57.7333,5531.25,c0357acab
c044ced19_5794,5,1,42.5493,4781.25,44.9013,10406.25,c044ced19
c049031da_5795,14,1,56.256,2531.25,56.8427,5531.25,c049031da
c04d17337_5796,3,1,42.3947,1031.25,43.136,2812.5,c04d17337
c04d17337_5797,17,4,10.144,1312.5,12.6773,7406.25,c04d17337
c06108d8a_5798,19,1,53.4187,281.25,54.9707,2812.5,c06108d8a
c069e6b7e_5799,6,1,6.9067,562.5,9.0507,4406.25,c069e6b7e
c06ad68f4_5800,5,1,5.7653,4781.25,8.1173,10406.25,c06ad68f4
c06ad68f4_5801,21,1,7.12,3281.25,8.2133,4125.0,c06ad68f4
c06d6231c_5802,4,1,27.4187,2343.75,29.2747,4218.75,c06d6231c
c06d6231c_5803,16,4,51.3707,3093.75,53.2053,4593.75,c06d6231c
c06d6231c_5804,17,1,22.8427,1312.5,29.296,3937.5,c06d6231c
c06d6231c_5805,19,1,55.232,281.25,56.784,2812.5,c06d6231c
c0722e5fd_5806,12,1,54.9067,562.5,58.0427,3281.25,c0722e5fd
c0722e5fd_5807,19,1,48.70399999999999,281.25,50.256,2812.5,c0722e5fd
c07e51d93_5808,17,4,13.3067,1312.5,15.84,7406.25,c07e51d93
c07e51d93_5809,16,4,24.0373,3093.75,25.872,4593.75,c07e51d93
c07e51d93_5810,21,1,0.992,3281.25,2.0853,4125.0,c07e51d93
c0813a868_5811,6,1,16.8907,562.5,19.0347,4406.25,c0813a868
c086c6f96_5812,13,1,16.528,93.75,17.152,843.75,c086c6f96
c086c6f96_5813,22,1,11.952,10687.5,13.5573,13687.5,c086c6f96
c0a0e43f1_5814,23,1,24.0036,7235.1562,30.0873,11283.3984,c0a0e43f1
c0abfe433_5815,0,1,52.8533,5906.25,54.144,7500.0,c0abfe433
c0b458565_5816,15,1,53.24800000000001,93.75,56.592,1125.0,c0b458565
c0b458565_5817,2,1,15.632,468.75,17.408,3000.0,c0b458565
c0b458565_5818,11,1,26.1921,1808.7891,27.3299,5684.7656,c0b458565
c10546a22_5819,7,1,26.336,4687.5,29.4773,11437.5,c10546a22
c10546a22_5820,4,1,9.696,2343.75,11.552,4218.75,c10546a22
c10546a22_5821,21,1,15.7067,3281.25,16.8,4125.0,c10546a22
c12ca0c0f_5822,10,1,25.3852,947.4609,27.8291,10852.7344,c12ca0c0f
c12e0a62b_5823,15,1,31.8453,93.75,35.1893,1125.0,c12e0a62b
c12e0a62b_5824,8,1,16.4427,3750.0,20.5653,5531.25,c12e0a62b
c12e0a62b_5825,13,1,17.4293,93.75,21.3013,1406.25,c12e0a62b
c131e9b07_5826,10,1,19.7776,947.4609,22.2215,10852.7344,c131e9b07
c138beefa_5827,13,1,2.6507,93.75,6.5227,1406.25,c138beefa
c138beefa_5828,18,1,14.192,3187.5,14.8853,5062.5,c138beefa
c138beefa_5829,23,4,0.6211,6459.9609,8.5449,11627.9297,c138beefa
c138beefa_5830,17,4,12.4373,1312.5,14.9707,7406.25,c138beefa
c138beefa_5831,23,4,21.0431,6459.9609,28.9669,11627.9297,c138beefa
c146d2422_5832,6,1,57.7547,562.5,59.776,3187.5,c146d2422
c146d2422_5833,17,1,26.1547,1312.5,32.608000000000004,3937.5,c146d2422
c146d2422_5834,11,1,56.053,1808.7891,57.1907,5684.7656,c146d2422
c146d2422_5835,0,1,37.424,5906.25,38.7147,7500.0,c146d2422
c15840ebf_5836,12,1,12.5547,562.5,15.6907,3281.25,c15840ebf
c15840ebf_5837,11,1,50.6021,1808.7891,51.7399,5684.7656,c15840ebf
c15840ebf_5838,18,1,19.904,3187.5,20.5973,5062.5,c15840ebf
c15840ebf_5839,16,4,23.4027,3093.75,25.2373,4593.75,c15840ebf
c16a6dc02_5840,11,1,36.0025,1808.7891,37.1403,5684.7656,c16a6dc02
c1938757f_5841,1,1,37.6427,3843.75,38.5387,5625.0,c1938757f
c19392c1f_5842,13,1,12.2773,93.75,16.1493,1406.25,c19392c1f
c19392c1f_5843,13,1,7.104,93.75,10.976,1406.25,c19392c1f
c1a5ee1dd_5844,10,1,54.8339,947.4609,57.2778,10852.7344,c1a5ee1dd
c1c4d9ac3_5845,12,1,37.7493,562.5,40.8853,3281.25,c1c4d9ac3
c1c4d9ac3_5846,17,4,56.8,1312.5,59.3333,7406.25,c1c4d9ac3
c1c4d9ac3_5847,6,1,2.944,562.5,5.088,4406.25,c1c4d9ac3
c1c4d9ac3_5848,12,1,1.0667,562.5,4.2027,3281.25,c1c4d9ac3
c1c641c2c_5849,16,4,16.7307,3093.75,18.5653,4593.75,c1c641c2c
c1c7e3370_5850,2,1,29.6533,468.75,31.4293,3000.0,c1c7e3370
c1c7e3370_5851,17,4,20.0747,1312.5,22.608,7406.25,c1c7e3370
c1e3072db_5852,13,1,20.368,93.75,24.24,1406.25,c1e3072db
c1f430fc6_5853,6,1,40.144,562.5,42.288,4406.25,c1f430fc6
c20f6fab9_5854,3,1,3.008,1031.25,3.7493,2812.5,c20f6fab9
c21b3e6c8_5855,17,1,7.184,1312.5,13.6373,3937.5,c21b3e6c8
c21cff9ba_5856,17,4,9.472,1312.5,12.0053,7406.25,c21cff9ba
c21cff9ba_5857,17,1,30.0427,1312.5,36.496,3937.5,c21cff9ba
c21cff9ba_5858,17,1,35.3333,1312.5,41.7867,3937.5,c21cff9ba
c21cff9ba_5859,20,1,12.6027,2343.75,16.0427,5718.75,c21cff9ba
c220f5fec_5860,23,4,29.3442,6459.9609,37.268,11627.9297,c220f5fec
c2321efa4_5861,9,1,48.0107,1125.0,50.816,5250.0,c2321efa4
c238df4c4_5862,10,1,40.3215,947.4609,42.7654,10852.7344,c238df4c4
c26209c71_5863,23,1,44.8203,7235.1562,50.9039,11283.3984,c26209c71
c2845802a_5864,6,1,22.24,562.5,24.384,4406.25,c2845802a
c28ca28d5_5865,1,1,34.976,3843.75,35.872,5625.0,c28ca28d5
c28ca28d5_5866,20,1,56.0693,2343.75,59.5093,5718.75,c28ca28d5
c28ca28d5_5867,4,1,39.4187,2343.75,41.2747,4218.75,c28ca28d5
c28ca28d5_5868,18,1,29.4133,3187.5,30.1067,5062.5,c28ca28d5
c28ca28d5_5869,6,1,40.2133,562.5,42.2347,3187.5,c28ca28d5
c2d7be130_5870,5,1,54.2347,4781.25,56.5867,10406.25,c2d7be130
c2d7be130_5871,13,1,22.544,93.75,26.416,1406.25,c2d7be130
c2d7be130_5872,4,1,49.968,2343.75,51.824,4218.75,c2d7be130
c2d7be130_5873,1,1,42.1707,3843.75,43.0667,5625.0,c2d7be130
c2d7be130_5874,7,1,9.024,4687.5,12.1653,11437.5,c2d7be130
c2e665ce6_5875,22,1,1.0667,10687.5,2.672,13687.5,c2e665ce6
c31381bae_5876,19,1,7.8133,281.25,9.3653,2812.5,c31381bae
c31ddfdc5_5877,15,1,43.4293,93.75,46.7733,1125.0,c31ddfdc5
c31ddfdc5_5878,0,1,38.3733,5906.25,39.664,7500.0,c31ddfdc5
c31ddfdc5_5879,22,1,29.4827,10687.5,31.088,13687.5,c31ddfdc5
c31ddfdc5_5880,2,1,36.864,468.75,38.64,3000.0,c31ddfdc5
c31ddfdc5_5881,11,1,53.7194,1808.7891,54.8571,5684.7656,c31ddfdc5
c31ddfdc5_5882,11,1,50.8749,1808.7891,52.0127,5684.7656,c31ddfdc5
c33205e1a_5883,4,1,12.1227,2343.75,13.9787,4218.75,c33205e1a
c33205e1a_5884,16,4,43.0613,3093.75,44.896,4593.75,c33205e1a
c333d480b_5885,8,1,22.7893,3750.0,26.912,5531.25,c333d480b
c333d480b_5886,4,1,50.9547,2343.75,52.8107,4218.75,c333d480b
c333d480b_5887,2,1,16.7307,468.75,18.5067,3000.0,c333d480b
c333d480b_5888,9,1,27.36,1125.0,30.1653,5250.0,c333d480b
c333d480b_5889,8,1,19.4667,3750.0,23.5893,5531.25,c333d480b
c350857cd_5890,3,1,6.0853,1031.25,6.8267,2812.5,c350857cd
c36ea621f_5891,20,1,31.4293,2343.75,34.8693,5718.75,c36ea621f
c36ea621f_5892,14,1,59.1413,2531.25,59.728,5531.25,c36ea621f
c37acb1eb_5893,20,1,18.752,2343.75,22.192,5718.75,c37acb1eb
c37acb1eb_5894,13,1,51.9307,93.75,55.8027,1406.25,c37acb1eb
c38932af9_5895,10,1,27.4286,947.4609,29.8725,10852.7344,c38932af9
c389e319e_5896,19,1,9.3173,281.25,10.8693,2812.5,c389e319e
c389e319e_5897,2,1,1.0293,468.75,2.8053,3000.0,c389e319e
c389e319e_5898,1,1,46.1013,3843.75,46.9973,5625.0,c389e319e
c3998738f_5899,23,1,26.1689,7235.1562,32.2525,11283.3984,c3998738f
c39f46378_5900,2,1,28.256,468.75,30.032,3000.0,c39f46378
c3a176af3_5901,0,1,13.904000000000002,5906.25,15.1947,7500.0,c3a176af3
c3c740138_5902,8,1,24.496,3750.0,28.6187,5531.25,c3c740138
c3d852725_5903,3,1,1.7387,1031.25,2.48,2812.5,c3d852725
c3d9bd168_5904,3,1,6.5867,1031.25,7.3279999999999985,2812.5,c3d9bd168
c3d9bd168_5905,22,1,17.2107,10687.5,18.816,13687.5,c3d9bd168
c3d9bd168_5906,14,1,12.544,2531.25,13.1307,5531.25,c3d9bd168
c3e07584d_5907,14,1,18.3627,2531.25,18.9493,5531.25,c3e07584d
c3ec73867_5908,8,1,2.1867,3750.0,6.3093,5531.25,c3ec73867
c3ed6269b_5909,18,1,1.28,3187.5,1.9733,5062.5,c3ed6269b
c3ed6269b_5910,23,4,3.8313,6459.9609,11.7551,11627.9297,c3ed6269b
c3f4242db_5911,10,1,5.0329,947.4609,7.4768,10852.7344,c3f4242db
c3fa045fa_5912,10,1,1.1784,947.4609,3.6223,10852.7344,c3fa045fa
c3fb678a6_5913,13,1,55.0827,93.75,58.9547,1406.25,c3fb678a6
c3fb678a6_5914,0,1,13.184,5906.25,14.4747,7500.0,c3fb678a6
c3fb678a6_5915,5,1,19.0827,4781.25,21.4347,10406.25,c3fb678a6
c3ff0bb6e_5916,4,1,50.4373,2343.75,52.2933,4218.75,c3ff0bb6e
c3ff0bb6e_5917,13,1,12.3733,93.75,16.2453,1406.25,c3ff0bb6e
c42b0da33_5918,10,1,19.5512,947.4609,21.9951,10852.7344,c42b0da33
c42c6d95c_5919,12,1,40.0213,562.5,43.1573,3281.25,c42c6d95c
c42c6d95c_5920,21,1,53.872,3281.25,54.9653,4125.0,c42c6d95c
c45f3d6e9_5921,1,1,16.2507,3843.75,17.1467,5625.0,c45f3d6e9
c4670ef64_5922,2,1,5.7013,468.75,7.4773,3000.0,c4670ef64
c4670ef64_5923,2,1,1.0987,468.75,2.8747,3000.0,c4670ef64
c472052e6_5924,21,1,8.3147,3281.25,9.408,4125.0,c472052e6
c472052e6_5925,14,1,46.288,2531.25,46.8747,5531.25,c472052e6
c47a78cc1_5926,18,1,45.12,3187.5,45.8133,5062.5,c47a78cc1
c47a78cc1_5927,23,4,49.8823,6459.9609,57.8061,11627.9297,c47a78cc1
c47ee8e2f_5928,23,1,2.4613,7235.1562,8.5449,11283.3984,c47ee8e2f
c498afd5a_5929,3,1,38.5333,1031.25,39.2747,2812.5,c498afd5a
c498afd5a_5930,14,1,42.3627,2531.25,42.9493,5531.25,c498afd5a
c49c0621f_5931,14,1,58.0747,2531.25,58.6613,5531.25,c49c0621f
c4ba0c054_5932,9,1,49.728,1125.0,52.5333,5250.0,c4ba0c054
c4ba0c054_5933,5,1,53.3173,4781.25,55.6693,10406.25,c4ba0c054
c4ec1e7de_5934,1,1,43.6,3843.75,44.496,5625.0,c4ec1e7de
c4ec1e7de_5935,17,1,52.7893,1312.5,59.2427,3937.5,c4ec1e7de
c4ec1e7de_5936,19,1,58.3733,281.25,59.9253,2812.5,c4ec1e7de
c4ec1e7de_5937,17,1,42.256,1312.5,48.7093,3937.5,c4ec1e7de
c4ec1e7de_5938,16,4,43.008,3093.75,44.8427,4593.75,c4ec1e7de
c4ec1e7de_5939,11,1,49.9229,1808.7891,51.0607,5684.7656,c4ec1e7de
c4ec1e7de_5940,7,1,12.9387,4687.5,16.08,11437.5,c4ec1e7de
c4f5b99f1_5941,17,1,35.536,1312.5,41.9893,3937.5,c4f5b99f1
c4f5b99f1_5942,3,1,11.3387,1031.25,12.08,2812.5,c4f5b99f1
c4f5b99f1_5943,1,1,38.2293,3843.75,39.1253,5625.0,c4f5b99f1
c4f5b99f1_5944,6,1,39.5253,562.5,41.6693,4406.25,c4f5b99f1
c4f5b99f1_5945,21,1,5.5467,3281.25,6.64,4125.0,c4f5b99f1
c5146ad42_5946,7,1,16.112000000000002,4687.5,19.2533,11437.5,c5146ad42
c52231d78_5947,21,1,35.24800000000001,3281.25,36.3413,4125.0,c52231d78
c5290bfd1_5948,2,1,36.5227,468.75,38.2987,3000.0,c5290bfd1
c5290bfd1_5949,4,1,5.9307,2343.75,7.7867,4218.75,c5290bfd1
c5290bfd1_5950,8,1,12.1653,3750.0,16.288,5531.25,c5290bfd1
c53130947_5951,5,1,28.3307,4781.25,30.6827,10406.25,c53130947
c5536d457_5952,21,1,11.0933,3281.25,12.1867,4125.0,c5536d457
c5536d457_5953,21,1,2.0107,3281.25,3.104,4125.0,c5536d457
c55670da0_5954,2,1,53.8347,468.75,55.6107,3000.0,c55670da0
c55670da0_5955,11,1,26.1805,1808.7891,27.3183,5684.7656,c55670da0
c55670da0_5956,19,1,26.2293,281.25,27.7813,2812.5,c55670da0
c55670da0_5957,15,1,50.6987,93.75,54.0427,1125.0,c55670da0
c55670da0_5958,13,1,50.5653,93.75,54.4373,1406.25,c55670da0
c56dc7731_5959,19,1,2.3147,281.25,3.8667,2812.5,c56dc7731
c56dc7731_5960,17,4,34.3733,1312.5,36.9067,7406.25,c56dc7731
c57363daf_5961,17,1,30.9067,1312.5,37.36,3937.5,c57363daf
c57363daf_5962,6,1,29.216,562.5,31.36,4406.25,c57363daf
c57363daf_5963,10,1,26.6681,947.4609,29.112,10852.7344,c57363daf
c57452089_5964,17,1,0.56,1312.5,7.0133,3937.5,c57452089
c57452089_5965,6,1,1.712,562.5,3.856,4406.25,c57452089
c57452089_5966,13,1,8.3947,93.75,12.2667,1406.25,c57452089
c57452089_5967,11,1,28.816,1808.7891,29.9537,5684.7656,c57452089
c5784f70a_5968,15,1,21.1147,93.75,24.4587,1125.0,c5784f70a
c5784f70a_5969,4,1,7.984,2343.75,9.84,4218.75,c5784f70a
c584081e4_5970,1,1,42.7573,3843.75,43.6533,5625.0,c584081e4
c584081e4_5971,18,1,1.9253,3187.5,2.6187,5062.5,c584081e4
c584081e4_5972,9,1,37.84,1125.0,40.6453,5250.0,c584081e4
c584081e4_5973,17,4,4.6080000000000005,1312.5,7.1413,7406.25,c584081e4
c584081e4_5974,4,1,50.1013,2343.75,51.9573,4218.75,c584081e4
c5a33d600_5975,20,1,50.0693,2343.75,53.5093,5718.75,c5a33d600
